TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qSOBRegion,361,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qSOBNZ,362,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qSOBOthCountry,363,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_1,364,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_2,365,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_3,366,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_4,367,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_5,368,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_6,369,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_7,370,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_8,371,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_9,372,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOICT1_qSOBCtryOth_10,373,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qSOBWhichCountry,374,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qSOBCountry,375,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qSOBStrongestEth,376,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qBelongMarae,377,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qSOBMarae,378,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZArts,379,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZDiversity,380,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZEnviro,381,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZFarm,382,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZHistory,383,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZIcons,384,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZMaori,385,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZPeace,386,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZPeople,387,varchar
IDI_Clean_20190420,gss_clean,gss_supp_2016,gss_supp16_SOI_qDefNZSport,388,varchar
IDI_Clean_20190420,hes_clean,hes_address,hes_add_hes_year_code,1,char
IDI_Clean_20190420,hes_clean,hes_address,snz_uid,2,int
IDI_Clean_20190420,hes_clean,hes_address,snz_hes_uid,3,int
IDI_Clean_20190420,hes_clean,hes_address,snz_hes_hhld_uid,4,int
IDI_Clean_20190420,hes_clean,hes_address,snz_hes_strat_uid,5,int
IDI_Clean_20190420,hes_clean,hes_address,snz_hes_psu_uid,6,int
IDI_Clean_20190420,hes_clean,hes_address,snz_idi_address_register_uid,7,int
IDI_Clean_20190420,hes_clean,hes_address,hes_add_region_code,8,char
IDI_Clean_20190420,hes_clean,hes_address,hes_add_ta_code,9,char
IDI_Clean_20190420,hes_clean,hes_address,hes_add_meshblock_code,10,char
IDI_Clean_20190420,hes_clean,hes_address,hes_add_meshblock_imputed_ind,11,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_hes_year_code,1,char
IDI_Clean_20190420,hes_clean,hes_expend,snz_hes_hhld_uid,2,int
IDI_Clean_20190420,hes_clean,hes_expend,snz_hes_strat_uid,3,int
IDI_Clean_20190420,hes_clean,hes_expend,snz_hes_psu_uid,4,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_coding_topic_group_text,5,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_coding_topic_text,6,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_coding_desc_text,7,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_selection_text,8,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_nzhec_code,9,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_amount_amt,10,float
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_weight_nbr,11,float
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_days_covered_nbr,12,float
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_month_of_payment_date,13,date
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_store_type_code,14,char
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_store_type_desc_text,15,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_hhold_comp_code,16,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_hhold_comp_desc_text,17,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_tenure_code_nbr,18,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_landlord_code,19,char
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_landlord_desc_text,20,varchar
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_number_of_bedrooms_nbr,21,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_number_of_rooms_nbr,22,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_month_nbr,23,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_quarter_code,24,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_year_nbr,25,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_internet_purchase_text,26,char
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_property_value_amt,27,float
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_land_value_amt,28,float
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_valuation_year_nbr,29,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_new_dwelling_code,30,int
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_val_incl_bus_farm_code,31,char
IDI_Clean_20190420,hes_clean,hes_expend,hes_exp_property_type_code,32,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_hes_year_code,1,char
IDI_Clean_20190420,hes_clean,hes_household,snz_hes_hhld_uid,2,int
IDI_Clean_20190420,hes_clean,hes_household,snz_hes_strat_uid,3,int
IDI_Clean_20190420,hes_clean,hes_household,snz_hes_psu_uid,4,int
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_weight_nbr,5,float
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_weight_non_resp_nbr,6,float
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_grouped_region_code,7,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_reg_council_desc_text,8,varchar
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_reg_council_code,9,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_benchmark_region_text,10,varchar
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_benchmark_region_code,11,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_asarea_code,12,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_hhold_comp_code,13,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_hhold_comp_desc_text,14,varchar
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_household_size_code,15,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_household_size_nbr,16,tinyint
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_nbr_age_15_or_more_nbr,17,tinyint
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_number_of_families_nbr,18,tinyint
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_tenure_code,19,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_landlord_code,20,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_landlord_desc_text,21,varchar
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_dwell_type_code,22,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_dwell_type_desc_text,23,varchar
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_dwell_storeys_code,24,char
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_dwell_storey_desc_text,25,varchar
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_number_of_bedrooms_nbr,26,tinyint
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_number_of_rooms_nbr,27,tinyint
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_month_nbr,28,tinyint
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_quarter_code,29,int
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_year_nbr,30,smallint
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_total_hhold_expend_amt,31,float
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_total_hhold_reginc_amt,32,float
IDI_Clean_20190420,hes_clean,hes_household,hes_hhd_total_hhold_income_amt,33,float
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_hes_year_code,1,char
IDI_Clean_20190420,hes_clean,hes_income,snz_uid,2,int
IDI_Clean_20190420,hes_clean,hes_income,snz_hes_uid,3,int
IDI_Clean_20190420,hes_clean,hes_income,snz_hes_hhld_uid,4,int
IDI_Clean_20190420,hes_clean,hes_income,snz_hes_strat_uid,5,int
IDI_Clean_20190420,hes_clean,hes_income,snz_hes_psu_uid,6,int
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_sex_snz_code,7,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_age_nbr,8,tinyint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_month_of_birth_nbr,9,tinyint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_years_in_nz_nbr,10,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_country_of_birth_code,11,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_highest_qual_code,12,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_high_qual_desc_text,13,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_study_time_code,14,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_curr_edinstitute_code,15,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_family_no_nbr,16,int
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_reference_person_code,17,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_rel_to_ref_person_code,18,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_role_in_family_code,19,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_family_relationship_code,20,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_in_parent_role_code,21,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_in_child_role_code,22,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_with_partner_code,23,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_dependency_status_code,24,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_month_nbr,25,tinyint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_quarter_code,26,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_year_nbr,27,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_labfor_status_code,28,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_labfor_status_short_code,29,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_industry_main_job_code,30,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_occupation_main_job_code,31,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_employ_status_ft_code,32,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_employ_status_short_code,33,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_hrs_worked_per_week_nbr,34,float
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_tense_code,35,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_job_number_nbr,36,tinyint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_job_hours_nbr,37,float
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_pj_fulltime_status_code,38,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_job_days_nbr,39,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_job_start_date,40,date
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_job_end_date,41,date
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_employment_response_code,42,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_employment_showcard_code,43,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_employment_type_code,44,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_employ_type_desc_text,45,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_industry_code,46,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_occupation_code,47,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_job_casual_flag_code,48,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_on_paidprntlve_code,49,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_numwks_paidprntlve_nbr,50,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_recd_pplfromird_code,51,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_numwks_pplfromird_nbr,52,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_offwork_code,53,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_numwks_offwork_nbr,54,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_recd_acc_code,55,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_numwks_onacc_nbr,56,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_lwp_code,57,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_numwks_lwp_nbr,58,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_current_beneficiary_code,59,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_month_benefit_recd_date,60,date
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_coding_topic_group_text,61,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_coding_topic_text,62,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_coding_description_text,63,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_selection_text,64,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_amount_amt,65,float
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_income_source_code,66,varchar
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_days_covered_nbr,67,smallint
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_tax_payment_resp_code,68,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_tax_payment_short_code,69,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_tax_payment_factor_nbr,70,float
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_weight_nbr,71,float
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_elsi_ref_person_code,72,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_age_is_imputed_code,73,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_income_is_imputed_code,74,char
IDI_Clean_20190420,hes_clean,hes_income,hes_inc_diary_is_imputed_code,75,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_hes_year_code,1,char
IDI_Clean_20190420,hes_clean,hes_nmi,snz_uid,2,int
IDI_Clean_20190420,hes_clean,hes_nmi,snz_hes_hhld_uid,3,int
IDI_Clean_20190420,hes_clean,hes_nmi,snz_hes_strat_uid,4,int
IDI_Clean_20190420,hes_clean,hes_nmi,snz_hes_psu_uid,5,int
IDI_Clean_20190420,hes_clean,hes_nmi,snz_hes_uid,6,int
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_sex_snz_code,7,varchar
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_age_nbr,8,int
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_month_nbr,9,tinyint
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_quarter_code,10,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_year_nbr,11,smallint
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_labfor_status_code,12,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_labfor_status_short_code,13,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_employ_status_ft_code,14,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_employ_status_short_code,15,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_grouped_region_code,16,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_number_of_bedrooms_nbr,17,tinyint
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_number_of_rooms_nbr,18,tinyint
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_weight_nbr,19,float
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_selection_text,20,varchar
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_need_source_text,21,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_need_group_text,22,varchar
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_need_description_text,23,varchar
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_need_short_code,24,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_need_response_code,25,char
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_satisfaction_group_text,26,varchar
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_satisfaction_desc_text,27,varchar
IDI_Clean_20190420,hes_clean,hes_nmi,hes_nmi_satisfaction_resp_code,28,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_hes_year_code,1,char
IDI_Clean_20190420,hes_clean,hes_person,snz_uid,2,int
IDI_Clean_20190420,hes_clean,hes_person,snz_hes_uid,3,int
IDI_Clean_20190420,hes_clean,hes_person,snz_hes_hhld_uid,4,int
IDI_Clean_20190420,hes_clean,hes_person,snz_hes_strat_uid,5,int
IDI_Clean_20190420,hes_clean,hes_person,snz_hes_psu_uid,6,int
IDI_Clean_20190420,hes_clean,hes_person,hes_per_sex_snz_code,7,varchar
IDI_Clean_20190420,hes_clean,hes_person,hes_per_age_nbr,8,int
IDI_Clean_20190420,hes_clean,hes_person,hes_per_month_of_birth_nbr,9,int
IDI_Clean_20190420,hes_clean,hes_person,hes_per_years_in_nz_nbr,10,smallint
IDI_Clean_20190420,hes_clean,hes_person,hes_per_country_of_birth_code,11,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_highest_qual_code,12,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_highest_qual_desc_text,13,varchar
IDI_Clean_20190420,hes_clean,hes_person,hes_per_study_time_code,14,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_curr_edinstitute_code,15,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_employ_status_ft_code,16,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_employ_status_short_code,17,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_labfor_status_code,18,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_labfor_status_short_code,19,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_industry_main_job_code,20,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_occupation_main_job_code,21,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_asarea_code,22,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_family_no_nbr,23,int
IDI_Clean_20190420,hes_clean,hes_person,hes_per_reference_person_code,24,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_rel_to_ref_person_code,25,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_role_in_family_code,26,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_family_relationship_code,27,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_in_parent_role_code,28,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_in_child_role_code,29,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_with_partner_code,30,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_dependency_status_code,31,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_hrs_worked_per_week_nbr,32,float
IDI_Clean_20190420,hes_clean,hes_person,hes_per_weight_nbr,33,float
IDI_Clean_20190420,hes_clean,hes_person,hes_per_total_reg_inc_amt,34,float
IDI_Clean_20190420,hes_clean,hes_person,hes_per_total_regirreg_inc_amt,35,float
IDI_Clean_20190420,hes_clean,hes_person,hes_per_elsi_ref_person_code,36,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_age_is_imputed_code,37,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_income_is_imputed_code,38,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_diary_is_imputed_code,39,char
IDI_Clean_20190420,hes_clean,hes_person,hes_per_ethnic_grp1_snz_ind,40,bit
IDI_Clean_20190420,hes_clean,hes_person,hes_per_ethnic_grp2_snz_ind,41,bit
IDI_Clean_20190420,hes_clean,hes_person,hes_per_ethnic_grp3_snz_ind,42,bit
IDI_Clean_20190420,hes_clean,hes_person,hes_per_ethnic_grp4_snz_ind,43,bit
IDI_Clean_20190420,hes_clean,hes_person,hes_per_ethnic_grp5_snz_ind,44,bit
IDI_Clean_20190420,hes_clean,hes_person,hes_per_ethnic_grp6_snz_ind,45,bit
IDI_Clean_20190420,hes_clean,hes_relationship,hes_rel_hes_year_code,1,char
IDI_Clean_20190420,hes_clean,hes_relationship,snz_uid,2,int
IDI_Clean_20190420,hes_clean,hes_relationship,snz_related_uid,3,int
IDI_Clean_20190420,hes_clean,hes_relationship,snz_hes_uid,4,int
IDI_Clean_20190420,hes_clean,hes_relationship,snz_hes_related_uid,5,int
IDI_Clean_20190420,hes_clean,hes_relationship,snz_hes_hhld_uid,6,int
IDI_Clean_20190420,hes_clean,hes_relationship,snz_hes_strat_uid,7,int
IDI_Clean_20190420,hes_clean,hes_relationship,snz_hes_psu_uid,8,int
IDI_Clean_20190420,hes_clean,hes_relationship,hes_rel_rel_code,9,char
IDI_Clean_20190420,hes_clean,hes_relationship,hes_rel_description_text,10,varchar
IDI_Clean_20190420,hlfs_clean,data,snz_uid,1,int
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_uid,2,int
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_hhld_uid,3,int
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_person_nbr,4,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_quarter_nbr,5,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_hq_status_code,6,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_week_nbr,7,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_eligibility_stat_code,8,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_sex_code,9,varchar
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_sex_imputed_ind,10,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_sex_don_person_nbr,11,char
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_sex_don_uid,12,int
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_hhld_sex_don_uid,13,int
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_birth_month_nbr,14,tinyint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_birth_year_nbr,15,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_age_nbr,16,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_age_group_1_code,17,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_age_group_2_code,18,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_age_imputed_ind,19,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_age_don_person_nbr,20,char
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_age_don_uid,21,int
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_hhld_age_don_uid,22,int
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_country_of_birth_code,23,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_years_in_nz_nbr,24,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_code,25,varchar
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_grp1_snz_ind,26,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_grp2_snz_ind,27,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_grp3_snz_ind,28,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_grp4_snz_ind,29,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_grp5_snz_ind,30,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_grp6_snz_ind,31,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_1_code,32,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_2_code,33,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_3_code,34,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_4_code,35,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_5_code,36,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_6_code,37,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_7_code,38,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_8_code,39,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_9_code,40,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_10_code,41,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_11_code,42,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_12_code,43,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_13_code,44,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_14_code,45,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_ethnic_imputed_ind,46,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_eth_don_person_nbr,47,char
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_eth_don_uid,48,int
IDI_Clean_20190420,hlfs_clean,data,snz_hlfs_hhld_eth_don_uid,49,int
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_descent_code,50,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_family_code_code,51,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_nucleus_nbr,52,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_child_employ_stat_code,53,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_fam_nucleus_ind,54,char
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_num_in_fam_nucleus_nbr,55,smallint
IDI_Clean_20190420,hlfs_clean,data,hlfs_urd_fam_with_partner_ind,56,char
